cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,periodo,variavel,unidade,numero_simulacoes,media,mediana,desvio_padrao,p5,p25,p75,p95,erro_padrao,media_ic95_inferior,media_ic95_superior,media_diferente_zero_95
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,6,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.10847802257793697,0.10995654247057185,0.013629393561845822,0.0876849820319935,0.09721981506759612,0.11794520387529843,0.12846028626129785,0.0013629393561845821,0.1058066614398152,0.11114938371605874,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,6,inflacao,p.p. em relação ao benchmark,100,0.06552851787353538,0.059297361274235294,0.03495626208602519,0.022249848140981538,0.0376841440103248,0.09063081082451573,0.1337111763646003,0.003495626208602519,0.05867709050467444,0.07237994524239631,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,6,pib_real,% em relação ao benchmark,100,-0.18611036286001187,-0.18194495449680434,0.04152082637365534,-0.2633189454701934,-0.2126922736125414,-0.15554698678728052,-0.12855020716133087,0.004152082637365534,-0.1942484448292483,-0.17797228089077544,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,6,taxa_desemprego,p.p. em relação ao benchmark,100,0.038645242591787546,0.0401061103186634,0.010248620652816046,0.019739978936164415,0.031417596706034806,0.04737542528517423,0.052205022908771964,0.0010248620652816046,0.0366365129438356,0.04065397223973949,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,7,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.01796648626262,-0.0195595657776385,0.009080573889629632,-0.029355391438192546,-0.02495074366274815,-0.011859848085888525,-3.5977382486516083e-05,0.0009080573889629632,-0.019746278744987408,-0.01618669378025259,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,7,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.10310300524295801,0.1049907628254187,0.02201858372999634,0.06598661732323732,0.08862776979572932,0.11795612486134445,0.13399611892223504,0.002201858372999634,0.09878736283187874,0.10741864765403729,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,7,inflacao,p.p. em relação ao benchmark,100,0.13896451429233164,0.1497003823255016,0.03997985435446542,0.06357862540856901,0.12173674291775513,0.16528765516103933,0.18942116162909967,0.003997985435446542,0.13112846283885643,0.14680056574580685,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,7,pib_real,% em relação ao benchmark,100,-0.2881274994459488,-0.29320745841400764,0.05358779380810472,-0.360245082081323,-0.32625309155424054,-0.25974184228916836,-0.1690262875530957,0.005358779380810472,-0.2986307070323373,-0.2776242918595603,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,7,taxa_desemprego,p.p. em relação ao benchmark,100,0.06147660579397352,0.0643659790566693,0.01834029000825166,0.026774840852072965,0.0489817196631665,0.07612440723671027,0.08664789761340881,0.001834029000825166,0.0578819089523562,0.06507130263559084,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,8,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.08277217710413227,-0.0830656200442576,0.006267028137971157,-0.09159466078745133,-0.08685148273866891,-0.07864038927976967,-0.07248056447798878,0.0006267028137971157,-0.08400051461917463,-0.08154383958908992,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,8,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.16262333120578762,0.16298896790899114,0.014655619052657692,0.14108954218213543,0.15157440359706179,0.17129025014500776,0.18601423245023807,0.0014655619052657692,0.15975082987146672,0.16549583254010852,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,8,inflacao,p.p. em relação ao benchmark,100,0.026470213321776417,0.02373704548431775,0.023388882937848153,-0.0017877782130470547,0.012129633336943575,0.044123980984273024,0.0629805142232353,0.0023388882937848154,0.02188599226595818,0.031054434377594656,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,8,pib_real,% em relação ao benchmark,100,-0.39358836098140676,-0.39974923322383393,0.03894828386848143,-0.44677543999816105,-0.4223446017049048,-0.37117444797653826,-0.3254794724765236,0.0038948283868481433,-0.40122222461962914,-0.3859544973431844,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,8,taxa_desemprego,p.p. em relação ao benchmark,100,0.07485075172920365,0.07786578930116664,0.02099956839971083,0.03976204860372234,0.06233809723709195,0.09019441192244337,0.10695851041491997,0.002099956839971083,0.07073483632286033,0.07896666713554697,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,9,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.06933105563935628,-0.06954326876108124,0.010750858821099095,-0.08644482384634668,-0.07692092808478222,-0.06229492000045865,-0.053673848317776676,0.0010750858821099096,-0.0714382239682917,-0.06722388731042085,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,9,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.11300616196635606,0.1119872792845241,0.01963001318668128,0.08139778783394774,0.10081760267305613,0.12584359956273322,0.14458357533181027,0.001963001318668128,0.10915867938176653,0.11685364455094559,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,9,inflacao,p.p. em relação ao benchmark,100,0.028888229089354144,0.03084397632766575,0.01893775910396616,-0.0034673004271434196,0.017305210106838224,0.041839557835293674,0.0542936496467205,0.001893775910396616,0.025176428304976777,0.03260002987373151,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,9,pib_real,% em relação ao benchmark,100,-0.4523235120864071,-0.4574372756233402,0.03377704119347641,-0.49969054921842837,-0.47585569312397213,-0.4314041052863482,-0.3941051405288998,0.0033777041193476407,-0.4589438121603285,-0.4457032120124857,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,9,taxa_desemprego,p.p. em relação ao benchmark,100,0.0649424738321163,0.06471711787160919,0.02154757600499712,0.02989678686719674,0.051743532656924,0.07828550462324642,0.09797241063702837,0.002154757600499712,0.06071914893513686,0.06916579872909573,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,10,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.10864027922776823,-0.1087994747823963,0.006882581412659361,-0.11801169946377016,-0.11367432524358075,-0.10438148592995672,-0.09740991326702794,0.0006882581412659361,-0.10998926518464947,-0.10729129327088699,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,10,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.12674409928493266,0.12794084615857093,0.012256389547220586,0.10466063830807844,0.11848955694108221,0.13338397114379186,0.1458123861627905,0.0012256389547220586,0.12434184693367742,0.1291463516361879,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,10,inflacao,p.p. em relação ao benchmark,100,-0.057912306736047595,-0.056700090984274046,0.01504292950591836,-0.08252676322329172,-0.06719146613373692,-0.04785530137035305,-0.034883678760578796,0.0015042929505918359,-0.06086072091920759,-0.0549638925528876,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,10,pib_real,% em relação ao benchmark,100,-0.4684376623552541,-0.47371648863204774,0.027350433574597106,-0.5111865827545159,-0.4865135887302918,-0.44606485401764706,-0.4292435450823317,0.0027350433574597106,-0.4737983473358751,-0.46307697737463305,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,10,taxa_desemprego,p.p. em relação ao benchmark,100,0.06002035496747335,0.0590268156002271,0.01814541333330899,0.0332509417130759,0.04755660320759907,0.06797712539461373,0.09419069575948755,0.0018145413333308992,0.056463853954144785,0.06357685598080191,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,11,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.09155759025353781,-0.0916210566913056,0.007385869845702048,-0.10416356372946842,-0.0957584934958807,-0.08640225123505903,-0.08074449224740322,0.0007385869845702048,-0.09300522074329541,-0.09010995976378021,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,11,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.07357352551478756,0.0737756771823902,0.01289912162470337,0.054884361910406104,0.06472458054167997,0.08051166925298192,0.0959491557175361,0.001289912162470337,0.0710452976763457,0.07610175335322943,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,11,inflacao,p.p. em relação ao benchmark,100,-0.06281595708730965,-0.06198289967074275,0.015350944444599347,-0.08513289747073438,-0.07437626569528616,-0.051793954956624776,-0.039466862723490585,0.0015350944444599347,-0.06582474219845112,-0.05980717197616818,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,11,pib_real,% em relação ao benchmark,100,-0.4227964488789048,-0.42093192039410754,0.02223557947503507,-0.45922637002577366,-0.43342105240467277,-0.4069752298677564,-0.39144861951713683,0.0022235579475035068,-0.42715462245601166,-0.4184382753017979,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,11,taxa_desemprego,p.p. em relação ao benchmark,100,0.023756461008051236,0.02108998259964935,0.01771833305288745,-0.0029197980791372796,0.012115218930289126,0.03467942413569593,0.057590030274959264,0.001771833305288745,0.020283667729685297,0.027229254286417176,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,12,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.09292110317756608,-0.0921611914794947,0.006172910241612515,-0.1037362051564886,-0.09749727266881338,-0.08899474213470557,-0.08304028180776167,0.0006172910241612515,-0.09413099358492213,-0.09171121277021002,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,12,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.04193794326919033,0.040899203007527196,0.015259089369077166,0.020890567452021953,0.03275498577890785,0.050321073303821004,0.07302983095563403,0.0015259089369077166,0.038947161752851206,0.04492872478552945,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,12,inflacao,p.p. em relação ao benchmark,100,-0.09586708269197226,-0.09670490532670545,0.015529289442936082,-0.11883193810363953,-0.10723813864997318,-0.08659924788605443,-0.06749649959098988,0.0015529289442936082,-0.09891082342278773,-0.0928233419611568,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,12,pib_real,% em relação ao benchmark,100,-0.3381333785618464,-0.3349348184759682,0.01947358174198766,-0.3726998836027811,-0.3490559686472133,-0.32619737100519347,-0.3101877457420721,0.0019473581741987658,-0.34195020058327597,-0.3343165565404168,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,12,taxa_desemprego,p.p. em relação ao benchmark,100,-0.020255029841940244,-0.0216210446824821,0.01911733129733587,-0.04940263332467581,-0.03372571866142793,-0.008896192614925951,0.015692551430629417,0.0019117331297335868,-0.024002026776218075,-0.016508032907662413,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,13,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.055720133730502754,-0.056413032626159654,0.008969027005165104,-0.06844991243027301,-0.06174482215976075,-0.05054163311164168,-0.04111482777592248,0.0008969027005165103,-0.057478063023515116,-0.05396220443749039,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,13,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.02102245113707123,-0.0198644303887579,0.0204669678375402,-0.05337169661878796,-0.03432512733110012,-0.00653681448603625,0.009756420734649794,0.0020466967837540198,-0.02503397683322911,-0.01701092544091335,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,13,inflacao,p.p. em relação ao benchmark,100,-0.06829877203768327,-0.0668841317640556,0.016151887829471096,-0.09209989428884618,-0.08088672879851819,-0.05752095551109225,-0.04435100540777556,0.0016151887829471095,-0.0714645420522596,-0.06513300202310693,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,13,pib_real,% em relação ao benchmark,100,-0.21591883253899521,-0.2172998059271902,0.03436314579481023,-0.26437368884352325,-0.24046791058952022,-0.19723881772643886,-0.15413508041417387,0.003436314579481023,-0.222654009114778,-0.20918365596321242,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,13,taxa_desemprego,p.p. em relação ao benchmark,100,-0.07613960055454658,-0.07902495964902939,0.025384985051941335,-0.11269535962913708,-0.09413285701667586,-0.0595879887723211,-0.032710114566874955,0.0025384985051941336,-0.08111505762472708,-0.07116414348436607,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,14,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.03635370425790234,-0.03709300570321725,0.012703483274044152,-0.05558554941629988,-0.046137526111809324,-0.0279603645170969,-0.018039328070777412,0.0012703483274044151,-0.03884358697961499,-0.033863821536189685,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,14,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.04403852346799917,-0.046645869476616406,0.025947073303386366,-0.07865756004992057,-0.06348119330709244,-0.023880567927415875,-0.003012598451408661,0.0025947073303386366,-0.0491241498354629,-0.03895289710053544,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,14,inflacao,p.p. em relação ao benchmark,100,-0.04309776293061214,-0.0409668067524515,0.019974654444618097,-0.0799523819121006,-0.056507647653625225,-0.027739623395928125,-0.01795645241812528,0.0019974654444618097,-0.04701279520175729,-0.039182730659466994,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,14,pib_real,% em relação ao benchmark,100,-0.11062700520024045,-0.10760395296969255,0.0483033781406229,-0.18965677192423258,-0.14243613637287822,-0.07797824980955985,-0.047166321704960525,0.00483033781406229,-0.12009446731580253,-0.10115954308467837,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,14,taxa_desemprego,p.p. em relação ao benchmark,100,-0.11668107014050424,-0.12135557777139816,0.03190069206400466,-0.16159137973488133,-0.13959636885206606,-0.09281997478332853,-0.07437750997580203,0.0031900692064004655,-0.12293360578504915,-0.11042853449595934,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,15,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.01835064719004578,-0.017560817962991852,0.01629936678931089,-0.04215135416679635,-0.0312910880664463,-0.00828699056640965,0.006669459857426682,0.001629936678931089,-0.021545323080750713,-0.015155971299340844,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,15,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.04234297259361452,-0.042319008344321396,0.02608284896621378,-0.08368315367300072,-0.060110277116835746,-0.022991490211596903,-0.0052453306160767455,0.002608284896621378,-0.04745521099099242,-0.03723073419623662,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,15,inflacao,p.p. em relação ao benchmark,100,0.032201273053211715,0.0309819837771785,0.031200133096044202,-0.022604367790266474,0.014353737951017225,0.05130357018376383,0.08580206310907833,0.0031200133096044203,0.026086046966387052,0.038316499140036375,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,15,pib_real,% em relação ao benchmark,100,-0.13861162790091147,-0.1356906741856456,0.06339043431525779,-0.23815115384550384,-0.18959027732035616,-0.09309717048658903,-0.037406737011755835,0.006339043431525779,-0.151036153026702,-0.12618710277512094,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,15,taxa_desemprego,p.p. em relação ao benchmark,100,-0.11260184448094149,-0.11097115849639025,0.03386965278388398,-0.16353493481657588,-0.13689299280441558,-0.0876085806338078,-0.05929131550152697,0.003386965278388398,-0.11924029642658275,-0.10596339253530022,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,16,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.019566980325284117,-0.02211573638463915,0.019214483256828473,-0.048899424885051765,-0.033429951170823924,-0.003481253468411275,0.010761126759808639,0.0019214483256828473,-0.023333019043622498,-0.015800941606945736,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,16,deficit_governo,p.p. do PIB em relação ao benchmark,100,-0.007662890260741213,-0.006673813811386349,0.023979352463043013,-0.04372186353450349,-0.024965214501581425,0.011361207480865424,0.025847362886750505,0.002397935246304301,-0.012362843343497642,-0.002962937177984783,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,16,inflacao,p.p. em relação ao benchmark,100,0.11301832042389699,0.10983510534183774,0.05276729800411587,0.039997064312738924,0.0742036029557413,0.14645838536858072,0.1978297535859841,0.005276729800411587,0.10267593001509029,0.1233607108327037,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,16,pib_real,% em relação ao benchmark,100,-0.1981335963454681,-0.20066211720388136,0.04285869948537279,-0.25932319787106134,-0.2306348960462528,-0.16814359153863587,-0.12190631870580886,0.004285869948537279,-0.20653390144460115,-0.18973329124633503,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,16,taxa_desemprego,p.p. em relação ao benchmark,100,-0.06215958979337833,-0.0599293890967186,0.027769431201629505,-0.1072938922081254,-0.08150701223872556,-0.0420375580537795,-0.02170323900792751,0.0027769431201629504,-0.06760239830889771,-0.056716781277858945,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,17,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.011774948950506374,-0.013669810434868899,0.020662097078263657,-0.04203825078787403,-0.029578932993630225,0.005761118937791699,0.01971739861312524,0.0020662097078263655,-0.015824719977846048,-0.007725177923166697,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,17,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.04110429926419952,0.0440892531588764,0.023531259283185484,0.0055714747368752855,0.022418005579239876,0.05492962189070358,0.08247060551190565,0.0023531259283185485,0.036492172444695166,0.045716426083703875,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,17,inflacao,p.p. em relação ao benchmark,100,0.18509113982993128,0.17411146934409588,0.07621982816412119,0.07077348556010604,0.1278416567100815,0.24357483577526756,0.30869945519314873,0.00762198281641212,0.17015205350976353,0.20003022615009902,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,17,pib_real,% em relação ao benchmark,100,-0.22818794591748243,-0.2275225299548322,0.03625409454693598,-0.28522273812966903,-0.2573118651869183,-0.1973001646924876,-0.17482449626104837,0.0036254094546935983,-0.23529374844868187,-0.221082143386283,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,17,taxa_desemprego,p.p. em relação ao benchmark,100,-0.005463947250658779,-0.00553622673875245,0.018457150238252333,-0.03306504041815874,-0.01661775024509035,0.0033281098152669253,0.024843356105320617,0.0018457150238252334,-0.009081548697356237,-0.0018463458039613212,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,18,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.02715932418238257,-0.0276489853468352,0.020005599142759102,-0.055072363016108565,-0.04331260558070317,-0.013118069115825949,0.0043625266133449905,0.00200055991427591,-0.031080421614363352,-0.023238226750401787,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,18,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.1052318333136032,0.09959658578886015,0.036036003540801435,0.05738608501865236,0.07726081795449904,0.12396753892146768,0.16561019009015412,0.0036036003540801434,0.09816877661960612,0.11229489000760028,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,18,inflacao,p.p. em relação ao benchmark,100,0.16858273954408992,0.161716424345093,0.07802495016246425,0.05977853445347846,0.11324233010810977,0.23033233766029387,0.29404729766002274,0.007802495016246425,0.15328984931224693,0.18387562977593291,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,18,pib_real,% em relação ao benchmark,100,-0.258572654565293,-0.2557617498282705,0.03751387476494385,-0.32296300451726434,-0.2794010165993899,-0.23140895844724335,-0.20230038044405532,0.003751387476494385,-0.265925374019222,-0.251219935111364,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,18,taxa_desemprego,p.p. em relação ao benchmark,100,0.027131738769173477,0.023057791462738952,0.0258259503310379,-0.00686167294892111,0.0064024889251536,0.04138618558312125,0.07527175562922725,0.0025825950331037897,0.022069852504290048,0.03219362503405691,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,19,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.0507842002045411,-0.04969907060016205,0.017688243019527778,-0.07977563654791112,-0.06011262726536357,-0.040809428224536204,-0.022068524809899244,0.0017688243019527779,-0.05425109583636854,-0.04731730457271366,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,19,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.10742271712118309,0.10238482114122145,0.04725073716750624,0.04014281114553409,0.07051470248089703,0.13738336560246833,0.19040442782576047,0.004725073716750624,0.09816157263635186,0.11668386160601432,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,19,inflacao,p.p. em relação ao benchmark,100,0.0996828660806723,0.0916350175733216,0.05592018880951869,0.02322501850929966,0.05509072216400285,0.13833748561720696,0.184138114038187,0.005592018880951869,0.08872250907400664,0.11064322308733796,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,19,pib_real,% em relação ao benchmark,100,-0.277595919773529,-0.2653904988134892,0.051238198481065575,-0.3838115192342833,-0.303780242283691,-0.24452176940533693,-0.21211403217473496,0.005123819848106557,-0.28763860667581787,-0.2675532328712401,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,19,taxa_desemprego,p.p. em relação ao benchmark,100,0.023003554200894172,0.016986487421171148,0.03319700692395083,-0.025803779821263792,-0.003282543620738275,0.047421142728314124,0.0838708461725686,0.0033197006923950828,0.01649694084379981,0.029510167557988534,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,20,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.07162595982412834,-0.06613361151259795,0.025186298651331353,-0.12341644400896963,-0.08439578935588934,-0.052462000485821975,-0.04307076995741008,0.0025186298651331354,-0.07656247435978929,-0.06668944528846739,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,20,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.07570028306273659,0.07567279923856995,0.04324937006972471,0.012092206220396445,0.04562128116068,0.10738935514815606,0.1540145845968997,0.00432493700697247,0.06722340652907055,0.08417715959640262,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,20,inflacao,p.p. em relação ao benchmark,100,0.02988688897316092,0.03376323741020035,0.04600691201819238,-0.04268864379808661,0.006501107988365875,0.05843898783940425,0.10045471229780603,0.004600691201819238,0.020869534217595215,0.038904243728726626,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,20,pib_real,% em relação ao benchmark,100,-0.30538141074701836,-0.29618503766662413,0.0787849970884548,-0.4583946072917399,-0.3529720955078197,-0.24196398041910203,-0.2117395781571535,0.00787849970884548,-0.3208232701763555,-0.28993955131768123,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,20,taxa_desemprego,p.p. em relação ao benchmark,100,0.005762925517556984,0.002656619225487,0.03459555262383621,-0.040681760245618405,-0.020393723785663075,0.026466921311792426,0.07232374430452426,0.0034595552623836205,-0.0010178027967149119,0.012543653831828878,False
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,21,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.08022918103917485,-0.07587334884343215,0.03463957357214064,-0.14013502705566938,-0.10408323182963705,-0.0544384568211113,-0.035365728096367684,0.003463957357214064,-0.08701853745931443,-0.07343982461903528,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,21,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.06237876235851116,0.059302962772679546,0.04073997693142811,0.00487929180522572,0.030840917305958948,0.08320543273214878,0.13741256925624734,0.004073997693142812,0.054393726879951254,0.07036379783707107,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,21,inflacao,p.p. em relação ao benchmark,100,-0.011644127433620534,-0.00249110302759085,0.06391376280973972,-0.14349795435000368,-0.04941307763035022,0.035787773394962925,0.06833350594701681,0.006391376280973972,-0.02417122494432952,0.0008829700770884505,False
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,21,pib_real,% em relação ao benchmark,100,-0.312253375203486,-0.3022285490008991,0.09812609034135306,-0.4771220510233914,-0.39720720133076254,-0.2406393010603524,-0.18363945501332246,0.009812609034135306,-0.3314860889103912,-0.2930206614965808,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,21,taxa_desemprego,p.p. em relação ao benchmark,100,0.005864250699049442,0.00390943432779715,0.03801981335149214,-0.044277538682913065,-0.022244620943025876,0.02263044147800775,0.07590592137801234,0.0038019813351492142,-0.001587632717843018,0.013316134115941902,False
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,22,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.08197419384285903,-0.0767031373512574,0.03907586855256882,-0.1504870531960694,-0.11237602804416597,-0.052066551217837695,-0.032237791901186565,0.003907586855256882,-0.08963306407916252,-0.07431532360655554,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,22,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.05983166846876502,0.0560465417701744,0.034994732700393834,0.01452528243482628,0.03376894032574222,0.0834568858738733,0.11752281512285456,0.0034994732700393836,0.052972700859487826,0.06669063607804221,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,22,inflacao,p.p. em relação ao benchmark,100,-0.03927676615489383,-0.02495900974553985,0.08443810321382053,-0.17533888432368352,-0.09561233246348495,0.026646649664541198,0.07270268830069425,0.008443810321382052,-0.055826634384802655,-0.022726897924985008,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,22,pib_real,% em relação ao benchmark,100,-0.28694977657130855,-0.28162637957180325,0.09184544278643739,-0.45918738112295354,-0.343555822771277,-0.2156945244371155,-0.15805127894305554,0.00918454427864374,-0.30495148335745026,-0.26894806978516683,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,22,taxa_desemprego,p.p. em relação ao benchmark,100,-0.0007237730939005532,-0.00395212562405775,0.0329805360917051,-0.045337361627703146,-0.026095525720620075,0.02120057775173225,0.055795770050702694,0.00329805360917051,-0.0071879581678747535,0.005740411980073646,False
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,23,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.07073506141008001,-0.0705514426042632,0.034457357337880384,-0.1279609254780037,-0.0934454250575856,-0.043278131493739574,-0.020864252947302632,0.0034457357337880383,-0.07748870344830457,-0.06398141937185546,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,23,deficit_governo,p.p. do PIB em relação ao benchmark,100,0.0328221723024547,0.0349768278849596,0.027387598506689485,-0.012520200213586968,0.016471966474662626,0.048068236368063025,0.0732964751341917,0.0027387598506689484,0.02745420299514356,0.03819014160976583,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,23,inflacao,p.p. em relação ao benchmark,100,-0.04330774872840191,-0.038724813014190354,0.09140285900755345,-0.19997057683121433,-0.10712848160295824,0.03229789286685042,0.07947007372664958,0.009140285900755345,-0.06122270909388239,-0.025392788362921432,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,23,pib_real,% em relação ao benchmark,100,-0.23963832532182594,-0.236016237587483,0.06815437200830513,-0.35695006800330603,-0.2844125732142821,-0.1883649881939869,-0.13903216498601212,0.0068154372008305125,-0.25299658223545374,-0.22628006840819814,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,23,taxa_desemprego,p.p. em relação ao benchmark,100,-0.02426265335267176,-0.02178966073963645,0.02778655192368089,-0.07329419281008492,-0.0413345021054015,-0.007813728057642876,0.01990535964808078,0.002778655192368089,-0.029708817529713213,-0.018816489175630304,True
choque_10pct_temporario,temporario,0.9,0.0999999999999999,False,24,deficit_externo,p.p. do PIB em relação ao benchmark,100,-0.05247160360528488,-0.048910569773277054,0.02544536559415519,-0.09892176311876787,-0.06625017592948221,-0.03435235342681485,-0.014853047384902672,0.002544536559415519,-0.0574588952617393,-0.04748431194883047,True
