series_id,date,value,unit,frequency,source,source_url,transformation,model_variable,status
inflacao_anual,1995-12-31,22.408880161162557,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,1996-12-31,9.563805563282601,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,1997-12-31,5.224731816448935,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,1998-12-31,1.655644167020709,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,1999-12-31,8.939934506010495,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2000-12-31,5.974339393259931,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2001-12-31,7.673263015152032,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2002-12-31,12.530337079575006,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2003-12-31,9.299949329235124,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2004-12-31,7.600644138060408,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2005-12-31,5.68973334585865,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2006-12-31,3.1417749683044116,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2007-12-31,4.457330433237816,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2008-12-31,5.902313417525473,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2009-12-31,4.312028329689976,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2010-12-31,5.909068347266211,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2011-12-31,6.503109040628829,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2012-12-31,5.838568997639171,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2013-12-31,5.910818080013747,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2014-12-31,6.407616596391974,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2015-12-31,10.673497995621716,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2016-12-31,6.288055054224473,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2017-12-31,2.9473499083459087,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2018-12-31,3.745482121827348,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2019-12-31,4.306039984113186,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2020-12-31,4.517341500509886,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2021-12-31,10.061054893257904,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2022-12-31,5.784841959607756,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2023-12-31,4.621113930566789,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2024-12-31,4.831295791859591,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anual,2025-12-31,4.264384904568952,%,annual,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Composição geométrica das doze taxas mensais.,inflacao,ready
inflacao_anualizada_trimestral,1980-03-31,95.7457996986652,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1980-06-30,88.68044986354253,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1980-09-30,77.71892325324792,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1980-12-31,140.27031000047242,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1981-03-31,102.75091276704731,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1981-06-30,97.73452442132276,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1981-09-30,93.88425738244221,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1981-12-31,88.52746909004775,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1982-03-31,111.44276051760032,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1982-06-30,114.08389317979383,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1982-09-30,96.75478744792896,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1982-12-31,97.53867641798747,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1983-03-31,150.2920499889926,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1983-06-30,141.79629194819273,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1983-09-30,208.0306671164895,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1983-12-31,160.57035771226248,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1984-03-31,192.92560416241372,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1984-06-30,198.96979220853584,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1984-09-30,223.15320862576712,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1984-12-31,249.13076867072596,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1985-03-31,247.13425486378244,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1985-06-30,150.75351022936613,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1985-09-30,255.85732741231567,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1985-12-31,342.9403678695604,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1986-03-31,232.81292226838963,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1986-06-30,14.702392324062231,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1986-09-30,31.728709186863725,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1986-12-31,107.16576209752868,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1987-03-31,384.9242089936921,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1987-06-30,798.9982487049651,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1987-09-30,132.17070357500629,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1987-12-31,355.6534250715616,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1988-03-31,584.7689049254135,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1988-06-30,752.7540313722293,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1988-09-30,1173.8201606223997,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1988-12-31,1730.5210585078541,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1989-03-31,765.3038301230181,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1989-06-30,629.4306648112664,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1989-09-30,2947.4168960272373,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1989-12-31,9499.291583454582,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1990-03-31,83069.76189562454,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1990-06-30,272.14010700795995,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1990-09-30,352.2800414445661,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1990-12-31,526.6286933184272,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1991-03-31,608.4289016237907,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1991-06-30,147.3756604649452,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1991-09-30,410.2511549332144,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1991-12-31,1102.8921153779631,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1992-03-31,1205.249419244362,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1992-06-30,949.9461991190342,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1992-09-30,1082.875453397209,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1992-12-31,1262.5329391866496,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1993-03-31,1747.455128555462,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1993-06-30,1926.6546247012664,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1993-09-30,2993.453216322262,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1993-12-31,3708.555294778305,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1994-03-31,6309.958845789231,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1994-06-30,8325.733286315883,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1994-09-30,49.04854796977038,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1994-12-31,32.59406803341207,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1995-03-31,18.47670827497776,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1995-06-30,33.753788656099324,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1995-09-30,18.78130338215278,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1995-12-31,19.279151526209137,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1996-03-31,11.428047093934946,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1996-06-30,15.709071259749962,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1996-09-30,7.005739386449128,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1996-12-31,4.44783325269269,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1997-03-31,9.11389006585761,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1997-06-30,7.56814668564072,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1997-09-30,1.0443693062625492,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1997-12-31,3.370226361257189,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1998-03-31,6.208546626970457,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1998-06-30,3.080348891099316,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1998-09-30,-3.349110210915418,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1998-12-31,0.9217527652753077,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1999-03-31,12.012831593664819,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1999-06-30,4.280306077881546,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1999-09-30,8.121177443607696,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,1999-12-31,11.523810456301508,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2000-03-31,3.9469402855988323,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2000-06-30,2.670457842193441,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2000-09-30,13.330286927754686,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2000-12-31,4.279676398422283,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2001-03-31,5.787721006723068,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2001-06-30,6.209732036731785,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2001-09-30,9.629479954213881,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2001-12-31,9.120053320382993,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
inflacao_anualizada_trimestral,2002-03-31,6.082672724621285,%,quarterly,BCB/SGS 433,https://api.bcb.gov.br/dados/serie/bcdata.sgs.433/dados?formato=json,Anualização da inflação trimestral: ((1+i)^4-1)*100.,inflacao,ready
