cenario,tipo_choque,multiplicador_produtividade,perda_produtividade,choque_permanente,simulacao,seed,periodo,pib_real,taxa_desemprego,inflacao,deficit_governo,deficit_externo
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,12,8582826.360038493,0.13839971573003915,0.06338543633847249,0.1727980582323899,-0.028153969475345167
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,13,8866777.166532364,0.12676148462824183,0.04604676828465881,0.16386063307237195,-0.034886983658503304
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,14,9377970.493987134,0.1018017225576885,0.03544895009814608,0.14460619688789939,-0.02921050241684935
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,15,9972822.958544625,0.07417703566949382,0.04120037071257099,0.12386619632670531,-0.02134384384430908
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,16,10453556.07374576,0.054212747701738354,0.06968480670012811,0.1092720097400979,-0.010392908445470993
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,17,10737396.091149252,0.050786068619911584,0.12446066871060446,0.10471402877526292,0.0012966522477143765
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,18,11008550.846278675,0.06209390951871197,0.1833788848765634,0.1214683201323728,0.013155547872291439
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,19,11079445.687561983,0.07368150943778795,0.22032411283462405,0.15050642563709526,0.014808769924257746
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,20,10904544.639493832,0.08418837342216257,0.23072411262272796,0.17063798829454094,0.008105732718604406
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,21,10708314.16335271,0.09886695598688322,0.21875558414008145,0.188296401654724,-0.006152103329013418
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,22,10418690.013420865,0.1110566173287537,0.1892384958646709,0.2068984193386374,-0.024261810198801845
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,23,10354665.02159774,0.10647722371901447,0.15333581965617626,0.21005364673944676,-0.04014674134956936
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,24,10566429.406190883,0.09221778960034688,0.12249078380711831,0.1977720984303568,-0.0531917455156396
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,4,45,25,11166941.052406464,0.06741360132147711,0.10486083218455411,0.176361479097918,-0.04875499346843602
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,0,7609597.0,0.138,0.03,0.12063832026847152,0.010583740505574736
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,1,7652724.38733265,0.14039181650999813,0.030000000000000027,0.11859183719691781,0.007984885903803248
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,2,7797215.319153447,0.13522708141572493,0.024179487090514318,0.12051989825221197,0.0041342857537788645
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,3,8035873.995249559,0.12508298596838335,0.02687093670821583,0.11205807000098585,0.004644653766855659
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,4,8390869.856344638,0.10862684435133034,0.030136559988063416,0.10364952165876039,0.005818291909813966
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,5,8680426.825820183,0.0909117885035244,0.04637482490082889,0.09363756600051668,0.015036234060106882
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,6,8849149.839956598,0.08412449040102396,0.06720778451669984,0.09382465631725416,0.01382539440659017
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,7,8913591.860116495,0.09424380023949447,0.09537794093939311,0.1036945761359074,0.015808221645750544
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,8,8855590.004540676,0.10934705642694238,0.10937223086851744,0.12724073606094927,0.011960821499604729
choque_05pct_temporario,temporario,0.95,0.050000000000000044,False,5,46,9,8729812.557617432,0.12422835797363671,0.11307793895905704,0.1463876072760348,0.004863187100254757
