setor,id_firma,faixa_pessoal,numero_firmas_representadas,pessoal_ocupado_firma,market_share_domestico,preco_relativo,qualidade_media_ponderada,pessoal_ocupado_medio_por_firma,peso_variedade,tipo_agente,qualidade,qualidade_efetiva_coorte,qualidade_por_firma
C,C_C000005,coorte de 10000 firmas,10000,273461,0.025895047696768644,1.0,13.57418193969099,27.3461,10000,coorte_firmas,0.1609193826012536,1.0467130832952782,1.0374742886295267
C,C_C000006,coorte de 10000 firmas,10000,259441,0.024567441315205288,1.0,12.810468605897354,25.9441,10000,coorte_firmas,0.15674004375144626,1.0195205646027508,1.0105217842261622
C,C_C000007,coorte de 10000 firmas,10000,243824,0.02308860901414431,1.0,11.942335997699475,24.3824,10000,coorte_firmas,0.15194936332260267,0.9883490532705248,0.9796254076918249
C,C_C000008,coorte de 10000 firmas,10000,225016,0.02130760895533949,1.0,11.004497925658505,22.5016,10000,coorte_firmas,0.14597126071709968,0.9494572500994504,0.9410768823391064
C,C_C000009,coorte de 10000 firmas,10000,263332,0.02493589469827683,1.0,12.27799882555559,26.3332,10000,coorte_firmas,0.15791103412452479,1.027128464038454,1.0180625326709725
C,C_C000010,coorte de 10000 firmas,10000,256817,0.024318964913976882,1.0,12.362211672867637,25.6817,10000,coorte_firmas,0.15594539080709274,1.0143447657960896,1.0053916695168619
C,C_C000011,coorte de 10000 firmas,10000,267057,0.02528862891877066,1.0,13.524300437672261,26.7057,10000,coorte_firmas,0.1590239885010141,1.0343822397717402,1.025252283080012
C,C_C000012,coorte de 10000 firmas,10000,257954,0.02442663170825916,1.0,13.084444834123628,25.7954,10000,coorte_firmas,0.15629021629090914,1.0165974302023018,1.0076244508202143
C,C_C000013,coorte de 10000 firmas,10000,253410,0.023996343306131922,1.0,13.049854038931976,25.341,10000,coorte_firmas,0.1549075314700093,1.0076049587929121,0.9987113513019523
C,C_C000014,coorte de 10000 firmas,10000,276415,0.026174773035651536,1.0,13.49231201440209,27.6415,10000,coorte_firmas,0.16178619544216846,1.0523484034668074,1.0430598687464303
C,C_C000015,coorte de 10000 firmas,10000,244330,0.023136524051881192,1.0,12.474380199312204,24.433,10000,coorte_firmas,0.15210694938720318,0.9893818725444111,0.9806491108045103
C,C_C000016,coorte de 10000 firmas,10000,231278,0.021900581220770998,1.0,10.611101850310066,23.1278,10000,coorte_firmas,0.14798844961945848,0.9625709528262983,0.954074837198908
C,C_C000017,coorte de 10000 firmas,10000,283907,0.026884218614158857,1.0,14.219249874553471,28.3907,10000,coorte_firmas,0.1639640772064383,1.066524503863903,1.0571108440420822
C,C_C000018,coorte de 10000 firmas,10000,234885,0.022242141578709587,1.0,10.868892199351373,23.4885,10000,coorte_firmas,0.14913799508746786,0.9700512805135049,0.9614891399050212
C,C_C000019,coorte de 10000 firmas,10000,232775,0.022042337765221808,1.0,10.597926484097263,23.2775,10000,coorte_firmas,0.14846662172091682,0.9656822272271341,0.9571586499908302
C,C_C000020,coorte de 10000 firmas,10000,243650,0.023072132301562853,1.0,12.146448330110497,24.365,10000,coorte_firmas,0.1518951358719655,0.9879986150973366,0.9792780626550238
C,C_C000021,coorte de 10000 firmas,10000,236862,0.022429351123385104,1.0,11.235334672326772,23.6862,10000,coorte_firmas,0.14976431859219708,0.9741297408728927,0.9655316018056009
C,C_C000022,coorte de 10000 firmas,10000,245959,0.023290780171393796,1.0,11.75433585319163,24.5959,10000,coorte_firmas,0.15261317168381566,0.9926635716815516,0.9839018440817924
C,C_C000023,coorte de 10000 firmas,10000,284549,0.026945012001959402,1.0,14.345710461191567,28.4549,10000,coorte_firmas,0.1641493588228702,1.0677320950243185,1.0583077764203066
C,C_C000024,coorte de 10000 firmas,10000,288671,0.027335339641389084,1.0,14.24516990344593,28.8671,10000,coorte_firmas,0.1653340244516811,1.0754346755163586,1.065942370220771
C,C_C000025,coorte de 10000 firmas,10000,274353,0.025979514522186224,1.0,13.339588880898114,27.4353,10000,coorte_firmas,0.16118161967850497,1.0484168929440962,1.0391630596323718
C,C_C000026,coorte de 10000 firmas,10000,220591,0.020888589109517963,1.0,10.506106495022726,22.0591,10000,coorte_firmas,0.1445288521697933,0.9400712496296285,0.9317737272377598
C,C_C000027,coorte de 10000 firmas,10000,239591,0.022687770368412664,1.0,11.660677336817168,23.9591,10000,coorte_firmas,0.15062460080747986,0.9797313975402965,0.9710838155487076
C,C_C000028,coorte de 10000 firmas,10000,253091,0.023966135999732584,1.0,12.164372857917137,25.3091,10000,coorte_firmas,0.15480999967615977,1.0069564210191122,0.9980685378354344
C,C_C000029,coorte de 10000 firmas,10000,282392,0.02674075758219962,1.0,13.572373768814543,28.2392,10000,coorte_firmas,0.16352601500128233,1.0636648685970416,1.054276449295733
C,C_C000030,coorte de 10000 firmas,10000,267746,0.02535387291284321,1.0,14.206653522645805,26.7746,10000,coorte_firmas,0.15922899520138664,1.035728040526608,1.0265862051481283
C,C_C000031,coorte de 10000 firmas,10000,266831,0.02526722813116486,1.0,14.035804541393452,26.6831,10000,coorte_firmas,0.15895668633676552,1.0339533564200138,1.024827185259665
C,C_C000032,coorte de 10000 firmas,10000,270006,0.02556788078890121,1.0,14.007022707276407,27.0006,10000,coorte_firmas,0.15989959596228256,1.0400855985753716,1.0309053012872251
C,C_C000033,coorte de 10000 firmas,10000,247791,0.023464259122251432,1.0,12.69284501249402,24.7791,10000,coorte_firmas,0.1531804789202966,0.9963660780381315,0.9875716703309739
C,C_C000034,coorte de 10000 firmas,10000,266879,0.02527177343118733,1.0,13.167739261434187,26.6879,10000,coorte_firmas,0.15897098298490617,1.034033311346902,1.0249064344657939
C,C_C000035,coorte de 10000 firmas,10000,263958,0.02499517298606989,1.0,13.109876979164454,26.3958,10000,coorte_firmas,0.1580986179132186,1.028360057130842,1.019283255128538
C,C_C000036,coorte de 10000 firmas,10000,268058,0.02538341736298927,1.0,12.821146170210884,26.8058,10000,coorte_firmas,0.15932174165188273,1.036309366551797,1.0271624001093547
C,C_C000037,coorte de 10000 firmas,10000,249175,0.02359531527289934,1.0,13.030241885303765,24.9175,10000,coorte_firmas,0.153607666712633,0.9991490212132281,0.9903300499069609
C,C_C000038,coorte de 10000 firmas,10000,227085,0.021503530325058078,1.0,10.091980252487327,22.7085,10000,coorte_firmas,0.1466408208005468,0.9537998268652579,0.9453811294272786
C,C_C000039,coorte de 10000 firmas,10000,240252,0.022750362937472107,1.0,11.396748016268893,24.0252,10000,coorte_firmas,0.1508322344111898,0.9810771085165684,0.972417648630657
C,C_C000040,coorte de 10000 firmas,10000,249373,0.02361406463549203,1.0,11.855989366263382,24.9373,10000,coorte_firmas,0.15366868462862573,0.9995324827407361,0.9907101268180241
C,C_C000041,coorte de 10000 firmas,10000,236654,0.02240965482328773,1.0,11.574253151220171,23.6654,10000,coorte_firmas,0.1496985464969107,0.9737068181805827,0.9651124120330148
C,C_C000042,coorte de 4705 firmas,4705,121644,0.011518926581946693,1.0,12.539005143013217,25.854197662061637,4705,coorte_firmas,0.10732626231238417,0.6981050820575814,1.0087665563375805
D,D_C000001,coorte de 7310 firmas,7310,167533,1.0,1.0,23.312110775535682,22.918331053351572,7310,coorte_firmas,1.0,1.0,1.0
E,E_C000001,coorte de 10000 firmas,10000,401965,0.6996122209574731,1.0,17.106841074331776,40.1965,10000,coorte_firmas,0.8364282521277442,1.2354200926330472,1.0087429100677539
E,E_C000002,coorte de 4539 firmas,4539,172589,0.3003877790425269,1.0,16.432111587843817,38.02357347433355,4539,coorte_firmas,0.5480764354016024,0.8094412629057239,0.981004689077534
F,F_C000001,coorte de 10000 firmas,10000,245922,0.03489331815134456,1.0,12.126456702968424,24.5922,10000,coorte_firmas,0.18679753250871534,1.0647924965566897,1.0477182164906518
F,F_C000002,coorte de 10000 firmas,10000,208826,0.02962985034390042,1.0,8.497647208618291,20.8826,10000,coorte_firmas,0.17213323428060143,0.9811216175922229,0.9653890261889345
F,F_C000003,coorte de 10000 firmas,10000,201846,0.028639473880239647,1.0,8.248537156903156,20.1846,10000,coorte_firmas,0.16923201198425683,0.9645853920966133,0.9491179642310661
F,F_C000004,coorte de 10000 firmas,10000,221495,0.03142742619176838,1.0,8.376482475217985,22.1495,10000,coorte_firmas,0.17727782205275533,1.0104319506729487,0.9942293589292488
F,F_C000005,coorte de 10000 firmas,10000,205555,0.029165735528336758,1.0,8.02524675865992,20.5555,10000,coorte_firmas,0.17077978665034324,0.9733928620521058,0.957784203656498
F,F_C000006,coorte de 10000 firmas,10000,217871,0.030913225002039635,1.0,8.713297898470472,21.7871,10000,coorte_firmas,0.17582157149235025,1.0021504262903593,0.9860806313752806
F,F_C000007,coorte de 10000 firmas,10000,221950,0.03149198511597549,1.0,9.643495635007111,22.195,10000,coorte_firmas,0.17745981267874564,1.0115078859200455,0.9952880412187963
F,F_C000008,coorte de 10000 firmas,10000,196011,0.027811558885187982,1.0,7.582179523157863,19.6011,10000,coorte_firmas,0.16676797919621136,0.9505232977951487,0.9352813600013239
F,F_C000009,coorte de 10000 firmas,10000,235234,0.03337682192733219,1.0,10.805186882597758,23.5234,10000,coorte_firmas,0.18269324543434054,1.041362626009126,1.0246640512311456
F,F_C000010,coorte de 10000 firmas,10000,261100,0.03704689035269746,1.0,12.481079968446402,26.11,10000,coorte_firmas,0.19247568769249135,1.0971656868938713,1.0795722926152187
F,F_C000011,coorte de 10000 firmas,10000,221317,0.031402170173067574,1.0,9.448321073233615,22.1317,10000,coorte_firmas,0.17720657485846167,1.010061864691472,0.9938652073920106
F,F_C000012,coorte de 10000 firmas,10000,204060,0.028953613348799097,1.0,7.0082670438686865,20.406,10000,coorte_firmas,0.17015761325547293,0.9698303338252127,0.9542788016817955
F,F_C000013,coorte de 10000 firmas,10000,240820,0.034169406873751834,1.0,11.225906106100762,24.082,10000,coorte_firmas,0.18484968724277526,1.0536666822230554,1.0367708080628721
F,F_C000014,coorte de 10000 firmas,10000,241497,0.034265464877462196,1.0,11.112789298100816,24.1497,10000,coorte_firmas,0.18510933222682804,1.0551405772021774,1.038221068675915
F,F_C000015,coorte de 10000 firmas,10000,239315,0.03395586581675907,1.0,10.357289093776373,23.9315,10000,coorte_firmas,0.18427117467677648,1.0503420984417713,1.0334995350203169
F,F_C000016,coorte de 10000 firmas,10000,268212,0.03805599599876558,1.0,13.188409163557564,26.8212,10000,coorte_firmas,0.19507946073014856,1.1120265879119464,1.094194894446516
F,F_C000017,coorte de 10000 firmas,10000,243630,0.03456811143863532,1.0,11.063235648149695,24.363,10000,coorte_firmas,0.18592501563435546,1.059795762900118,1.0428016070180348
F,F_C000018,coorte de 10000 firmas,10000,229184,0.03251840106699585,1.0,10.277995668282786,22.9184,10000,coorte_firmas,0.18032859192872286,1.0278688538680485,1.0113866559385423
F,F_C000019,coorte de 10000 firmas,10000,241791,0.03430717987464218,1.0,10.923853354125537,24.1791,10000,coorte_firmas,0.1852219745997817,1.0557777430758781,1.0388480173959347
F,F_C000020,coorte de 10000 firmas,10000,207297,0.02941290398101542,1.0,7.991117555723297,20.7297,10000,coorte_firmas,0.17150190663959225,0.9775073447846233,0.9618327093740296
F,F_C000021,coorte de 10000 firmas,10000,236181,0.033511189622330295,1.0,11.450113892830554,23.6181,10000,coorte_firmas,0.18306061734390142,1.0434760972267734,1.0267436322780805
F,F_C000022,coorte de 10000 firmas,10000,230538,0.03271051707441658,1.0,9.958800909855384,23.0538,10000,coorte_firmas,0.18086049063965456,1.030892808454743,1.0143621204694868
F,F_C000023,coorte de 10000 firmas,10000,209835,0.029773015079120155,1.0,9.114374932811298,20.9835,10000,coorte_firmas,0.17254858758946756,0.9835059146357812,0.9677350902851213
F,F_C000024,coorte de 10000 firmas,10000,236470,0.03355219518078272,1.0,9.838777769132394,23.647,10000,coorte_firmas,0.183172583048836,1.044068341120293,1.0273263793558933
F,F_C000025,coorte de 10000 firmas,10000,226864,0.032189221497412324,1.0,9.990149511266859,22.6864,10000,coorte_firmas,0.1794135488122687,1.022650582598812,1.0062520612780343
F,F_C000026,coorte de 10000 firmas,10000,211620,0.030026284704855754,1.0,8.166834460285711,21.162,10000,coorte_firmas,0.17328094155115775,0.9876521670556816,0.9718148562531818
F,F_C000027,coorte de 10000 firmas,10000,209327,0.029700936104401002,1.0,8.612185445719389,20.9327,10000,coorte_firmas,0.17233959528907164,0.9822999397835382,0.9665484536160892
F,F_C000028,coorte de 10000 firmas,10000,193178,0.02740959090215776,1.0,5.874287716975178,19.3178,10000,coorte_firmas,0.16555842141720778,0.9435905019327387,0.9284597336846973
F,F_C000029,coorte de 10000 firmas,10000,210604,0.029882126755417453,1.0,7.870788886084008,21.0604,10000,coorte_firmas,0.17286447511104602,0.9852745597279735,0.9694753746011633
F,F_C000030,coorte de 10000 firmas,10000,207227,0.02940297183882971,1.0,7.61900890862799,20.7227,10000,coorte_firmas,0.17147294783384845,0.9773347364422059,0.9616628688602642
F,F_C000031,coorte de 10000 firmas,10000,242762,0.03444495287553252,1.0,10.87261605625568,24.2762,10000,coorte_firmas,0.18559351517639974,1.0578885369490334,1.040924964030432
F,F_C000032,coorte de 3499 firmas,3499,80286,0.011391599536027072,1.0,11.218193114512719,22.945412975135753,3499,coorte_firmas,0.106731436493786,0.6083871498839889,1.0120164552959867
G,G_C000001,coorte de 10000 firmas,10000,96801,0.00549587558102103,1.0,8.842896151401865,9.6801,10000,coorte_firmas,0.07413417282887177,1.026909219812473,1.0223583014089737
G,G_C000002,coorte de 10000 firmas,10000,87020,0.004940559426663465,1.0,6.452604135086207,8.702,10000,coorte_firmas,0.07028911314466461,0.9736372042055189,0.9693223695682762
G,G_C000003,coorte de 10000 firmas,10000,91083,0.005171236201548936,1.0,7.901496506896552,9.1083,10000,coorte_firmas,0.07191130788373228,0.9961168436390667,0.9917023867539871
G,G_C000004,coorte de 10000 firmas,10000,88841,0.005043946679202584,1.0,5.452886988546994,8.8841,10000,coorte_firmas,0.0710207482303769,0.9837620616264839,0.9794023570055262
G,G_C000005,coorte de 10000 firmas,10000,92488,0.005251005059219151,1.0,8.842985358839524,9.2488,10000,coorte_firmas,0.07246381896656531,1.0037739678554556,0.9993255771553494
G,G_C000006,coorte de 10000 firmas,10000,102375,0.005812339362269273,1.0,11.822073558280444,10.2375,10000,coorte_firmas,0.07623869989886549,1.0560880874836678,1.0514078580920927
G,G_C000007,coorte de 10000 firmas,10000,77500,0.004400061544086629,1.0,3.775642680022872,7.75,10000,coorte_firmas,0.06633295971149357,0.9188218860681874,0.9147499745981459
G,G_C000008,coorte de 10000 firmas,10000,91954,0.005220687215805702,1.0,7.712955227967865,9.1954,10000,coorte_firmas,0.07225432316343225,1.0008654937612578,0.9964299924461393
G,G_C000009,coorte de 10000 firmas,10000,96764,0.005493774906477402,1.0,10.494187312004444,9.6764,10000,coorte_firmas,0.07412000341660409,1.0267284583580216,1.0221783410288665
G,G_C000010,coorte de 10000 firmas,10000,83625,0.004747808343538638,1.0,5.679309699451663,8.3625,10000,coorte_firmas,0.06890434197885238,0.9544504819012561,0.950220676403837
G,G_C000011,coorte de 10000 firmas,10000,95227,0.0054065117504353225,1.0,10.608945317333658,9.5227,10000,coorte_firmas,0.07352898578407921,1.018542721868476,1.0140288809872458
G,G_C000012,coorte de 10000 firmas,10000,87634,0.004975419269090164,1.0,6.666576462465434,8.7634,10000,coorte_firmas,0.07053665195549165,0.9770631132460917,0.9727330961251393
G,G_C000013,coorte de 10000 firmas,10000,87865,0.004988534291240926,1.0,6.174735740307538,8.7865,10000,coorte_firmas,0.07062955678213566,0.9783456858616779,0.9740099848076109
G,G_C000014,coorte de 10000 firmas,10000,90057,0.005112985064203995,1.0,6.220783126139766,9.0057,10000,coorte_firmas,0.07150514012435746,0.9904764045908686,0.9860869442462555
G,G_C000015,coorte de 10000 firmas,10000,94984,0.0053927154284325735,1.0,9.399144470691374,9.4984,10000,coorte_firmas,0.07343511032491593,1.017235827419547,1.0127277782576667
G,G_C000016,coorte de 10000 firmas,10000,99071,0.005624754803022019,1.0,10.023765631136929,9.9071,10000,coorte_firmas,0.07499836533566594,1.0388883397576356,1.034284333898727
G,G_C000017,coorte de 10000 firmas,10000,95771,0.0054373973437254275,1.0,7.3636739100268125,9.5771,10000,coorte_firmas,0.07373870994074569,1.021419390020052,1.0168928007071407
G,G_C000018,coorte de 10000 firmas,10000,89025,0.005054393276933061,1.0,6.2226041629547355,8.9025,10000,coorte_firmas,0.07109425628651769,0.9847857637377109,0.9804215224111832
G,G_C000019,coorte de 10000 firmas,10000,89947,0.005106739815560775,1.0,6.353056088889641,8.9947,10000,coorte_firmas,0.07146145685305313,0.9898728021182095,0.9854860167379926
G,G_C000020,coorte de 10000 firmas,10000,93871,0.005329524867160723,1.0,8.126599079784794,9.3871,10000,coorte_firmas,0.07300359489203749,1.0112439726110343,1.0067624773468047
G,G_C000021,coorte de 10000 firmas,10000,84235,0.004782441086014674,1.0,5.547738888111073,8.4235,10000,coorte_firmas,0.06915519565451807,0.9579219227299056,0.9536767329671114
G,G_C000022,coorte de 10000 firmas,10000,77903,0.00442294186411588,1.0,3.18143908763662,7.7903,10000,coorte_firmas,0.06650520178238602,0.9212050137516756,0.9171225410563346
G,G_C000023,coorte de 10000 firmas,10000,87690,0.004978598668399439,1.0,7.818918860727375,8.769,10000,coorte_firmas,0.07055918557069263,0.9773896941347441,0.9730582297164574
G,G_C000024,coorte de 10000 firmas,10000,85483,0.0048532962706213855,1.0,6.8455591261664255,8.5483,10000,coorte_firmas,0.06966560321005902,0.9650027587645377,0.960726189103306
G,G_C000025,coorte de 10000 firmas,10000,98185,0.005574452163950267,1.0,10.388239951295036,9.8185,10000,coorte_firmas,0.07466225394367804,1.034238126428823,1.0296547287609892
G,G_C000026,coorte de 10000 firmas,10000,88355,0.0050163540351970855,1.0,6.973981063254556,8.8355,10000,coorte_firmas,0.07082622420542468,0.9810768096255258,0.9767290051438536
G,G_C000027,coorte de 10000 firmas,10000,101072,0.005738361553340953,1.0,10.477924602825823,10.1072,10000,coorte_firmas,0.07575197392372658,1.049331746175454,1.0446814586301558
G,G_C000028,coorte de 10000 firmas,10000,79895,0.004536037639545823,1.0,3.6038390825756004,7.9895,10000,coorte_firmas,0.06735011239445576,0.9329096483711578,0.9287753046476204
G,G_C000029,coorte de 10000 firmas,10000,102938,0.005844303680325026,1.0,11.935487593244025,10.2938,10000,coorte_firmas,0.07644804562789703,1.0589853564685083,1.0542922873492448
G,G_C000030,coorte de 10000 firmas,10000,104532,0.005934803010664046,1.0,10.23006966883753,10.4532,10000,coorte_firmas,0.07703767267164842,1.0671326212280068,1.0624034461546659
G,G_C000031,coorte de 10000 firmas,10000,78143,0.004436567861155632,1.0,3.1079934321513907,7.8143,10000,coorte_firmas,0.06660756609541915,0.922622167531688,0.9185334144844974
G,G_C000032,coorte de 10000 firmas,10000,96465,0.005476799185165377,1.0,9.564805864241816,9.6465,10000,coorte_firmas,0.07400539970276072,1.0251302521832264,1.0205872175696151
G,G_C000033,coorte de 10000 firmas,10000,94123,0.005343832164052462,1.0,8.375001697422276,9.4123,10000,coorte_firmas,0.07310151957416797,1.0126034811687379,1.0081159610170152
G,G_C000034,coorte de 10000 firmas,10000,90265,0.005124794261638446,1.0,6.8075549245437985,9.0265,10000,coorte_firmas,0.07158766836291322,0.9916217725354255,0.9872272363029372
G,G_C000035,coorte de 10000 firmas,10000,92928,0.00527598605379203,1.0,8.83323362300222,9.2928,10000,coorte_firmas,0.07263598318872011,1.0061614669340042,1.0017024956360367
G,G_C000036,coorte de 10000 firmas,10000,114676,0.006510728485544236,1.0,15.254103249448612,11.4676,10000,coorte_firmas,0.08068908529376347,1.1177611719486698,1.112807628061833
G,G_C000037,coorte de 10000 firmas,10000,95719,0.0054344450443668145,1.0,9.095505936930993,9.5719,10000,coorte_firmas,0.07371868856922792,1.0211598058991,1.0166343669762432
G,G_C000038,coorte de 10000 firmas,10000,88994,0.005052633252315426,1.0,6.11134895734866,8.8994,10000,coorte_firmas,0.0710818771018002,0.9846120918993516,0.980248620228359
G,G_C000039,coorte de 10000 firmas,10000,96852,0.005498771105391978,1.0,10.758144491646517,9.6852,10000,coorte_firmas,0.07415369920234578,1.0271984563714431,1.0226462561681957
G,G_C000040,coorte de 10000 firmas,10000,89334,0.005071936748121742,1.0,8.035034018596667,8.9334,10000,coorte_firmas,0.07121753118524779,0.9865100083145318,0.9821381257123922
G,G_C000041,coorte de 10000 firmas,10000,95171,0.005403332351126047,1.0,9.57952375765206,9.5171,10000,coorte_firmas,0.07350736256407277,1.0182315328385714,1.0137190710431025
G,G_C000042,coorte de 10000 firmas,10000,76400,0.0043376090576544325,1.0,2.7866381789135968,7.64,10000,coorte_firmas,0.06586052731078329,0.9122737746080607,0.9082308821792131
G,G_C000043,coorte de 10000 firmas,10000,90900,0.005160846378806124,1.0,6.845462016154505,9.09,10000,coorte_firmas,0.07183903102635868,0.9951033531637247,0.9906933877296585
G,G_C000044,coorte de 10000 firmas,10000,83886,0.004762626615319368,1.0,5.842764683956123,8.3886,10000,coorte_firmas,0.06901178606092852,0.9559388201919131,0.9517024188766876
G,G_C000045,coorte de 10000 firmas,10000,81382,0.0046204620462046205,1.0,5.614705226294616,8.1382,10000,coorte_firmas,0.06797398065587024,0.9415646283087824,0.9373919286072089
G,G_C000046,coorte de 10000 firmas,10000,108006,0.0061320393178144585,1.0,11.479911003425142,10.8006,10000,coorte_firmas,0.07830733885029205,1.0847352051509749,1.0799280213095963
G,G_C000047,coorte de 10000 firmas,10000,78426,0.004452635182665006,1.0,4.34094148788255,7.8426,10000,coorte_firmas,0.0667280689265395,0.9242976829497728,0.9202015045783134
G,G_C000048,coorte de 10000 firmas,10000,79036,0.004487267925141043,1.0,3.7451478021147393,7.9036,10000,coorte_firmas,0.0669870728211126,0.9278818421730218,0.9237697800059403
G,G_C000049,coorte de 10000 firmas,10000,83553,0.004743720544426712,1.0,4.843209608556774,8.3553,10000,coorte_firmas,0.06887467273553256,0.9540328063714206,0.9498048518723359
G,G_C000050,coorte de 10000 firmas,10000,102289,0.005807456713330029,1.0,9.01277681820231,10.2289,10000,coorte_firmas,0.0762066710552956,1.0556154406110825,1.0509373058324578
G,G_C000051,coorte de 10000 firmas,10000,103851,0.005896139244063749,1.0,11.339741946685164,10.3851,10000,coorte_firmas,0.07678632198551869,1.063667068014025,1.058953251114119
G,G_C000052,coorte de 10000 firmas,10000,102002,0.0057911622918699925,1.0,12.884656281197168,10.2002,10000,coorte_firmas,0.07609968654252126,1.0541719545731045,1.049500216842095
G,G_C000053,coorte de 10000 firmas,10000,78685,0.0044673399044704055,1.0,3.5831040004259664,7.8685,10000,coorte_firmas,0.0668381620368963,0.925818041889828,0.9217151257957477
G,G_C000054,coorte de 10000 firmas,10000,102125,0.005798145615352865,1.0,12.017567041838015,10.2125,10000,coorte_firmas,0.07614555545370238,1.0547998919545811,1.0501253714149934
G,G_C000055,coorte de 10000 firmas,10000,113621,0.006450830873556993,1.0,12.145807233316637,11.3621,10000,coorte_firmas,0.0803170646472902,1.1125771775608886,1.1076466074043563
G,G_C000056,coorte de 10000 firmas,10000,102977,0.005846517904843985,1.0,11.82163088126633,10.2977,10000,coorte_firmas,0.0764625261474141,1.0591859387165108,1.0544919806837716
G,G_C000057,coorte de 10000 firmas,10000,79698,0.004524852966975693,1.0,4.875384139603393,7.9698,10000,coorte_firmas,0.06726702733862776,0.9317652879838432,0.927636015683024
G,G_C000058,coorte de 10000 firmas,10000,80087,0.004546938437177624,1.0,4.2662230112879564,8.0087,10000,coorte_firmas,0.06743099018387336,0.9340327924436573,0.9298934713210172
G,G_C000059,coorte de 10000 firmas,10000,84343,0.0047885727846825625,1.0,5.453279602166716,8.4343,10000,coorte_firmas,0.06919951433848769,0.9585360108600578,0.9542880996639381
G,G_C000060,coorte de 10000 firmas,10000,92779,0.00526752658062985,1.0,7.62468694478576,9.2779,10000,coorte_firmas,0.07257772785524393,1.0053423610926984,1.0008870197980222
G,G_C000061,coorte de 10000 firmas,10000,96644,0.005486961907957525,1.0,9.933038939587599,9.6644,10000,coorte_firmas,0.07407402991573717,1.026087990495656,1.0215407115059811
G,G_C000062,coorte de 10000 firmas,10000,85547,0.004856929869831986,1.0,6.641594226038604,8.5547,10000,coorte_firmas,0.06969167719198603,0.9653604305561887,0.9610822758131332
G,G_C000063,coorte de 10000 firmas,10000,99550,0.005651950022113858,1.0,9.7474947095307,9.955,10000,coorte_firmas,0.07517945212698651,1.0413975225289114,1.0367823968106897
G,G_C000064,coorte de 10000 firmas,10000,97764,0.005550549894143036,1.0,8.90450997266076,9.7764,10000,coorte_firmas,0.07450201268518211,1.0320067246942128,1.0274332158529895
G,G_C000065,coorte de 10000 firmas,10000,93610,0.0053147065953799925,1.0,9.65416080140236,9.361,10000,coorte_firmas,0.07290203423348345,1.009852341394912,1.0053770133750601
G,G_C000066,coorte de 10000 firmas,10000,88276,0.005011868811171501,1.0,8.443035623375973,8.8276,10000,coorte_firmas,0.07079455354172029,0.980652710573993,0.976306785557556
G,G_C000067,coorte de 10000 firmas,10000,92882,0.0052733744043594105,1.0,6.945364421556363,9.2882,10000,coorte_firmas,0.0726180033074403,1.0058950636878956,1.0014372730000658
G,G_C000068,coorte de 10000 firmas,10000,91930,0.005219324616101727,1.0,6.789566757446414,9.193,10000,coorte_firmas,0.07224489335656692,1.0007264300960075,0.9962915450645693
G,G_C000069,coorte de 10000 firmas,10000,90818,0.0051561908298175425,1.0,6.249882103309957,9.0818,10000,coorte_firmas,0.07180662107227677,0.9946515230881624,0.9902435600139606
G,G_C000070,coorte de 10000 firmas,10000,113826,0.0064624697460284476,1.0,14.048937948196158,11.3826,10000,coorte_firmas,0.08038948778309542,1.1136018402240113,1.108666729105064
G,G_C000071,coorte de 10000 firmas,10000,96954,0.005504562154133872,1.0,9.30546715370005,9.6954,10000,coorte_firmas,0.07419273653218265,1.0277254900503439,1.02317095421
G,G_C000072,coorte de 10000 firmas,10000,113919,0.006467749819881352,1.0,12.800311148445854,11.3919,10000,coorte_firmas,0.08042232165189807,1.1140433894813921,1.1091063215637298
G,G_C000073,coorte de 10000 firmas,10000,90397,0.00513228856001031,1.0,7.291349056660017,9.0397,10000,coorte_firmas,0.0716399927415568,0.9923513733333892,0.9879536037540436
G,G_C000074,coorte de 10000 firmas,10000,79469,0.004511851494800263,1.0,4.1669560486528905,7.9469,10000,coorte_firmas,0.0671703170663967,0.9304216181243576,0.9262983005192151
G,G_C000075,coorte de 10000 firmas,10000,98674,0.005602215132918763,1.0,9.781567619585903,9.8674,10000,coorte_firmas,0.0748479467515226,1.0368052210519079,1.0322104468787916
G,G_C000076,coorte de 10000 firmas,10000,101088,0.005739269953143603,1.0,9.342913111448755,10.1088,10000,coorte_firmas,0.07575796956851208,1.049404470995739,1.0447538611583465
G,G_C000077,coorte de 10000 firmas,10000,79533,0.004515485094010863,1.0,3.3076720000044664,7.9533,10000,coorte_firmas,0.06719735927855248,0.9307924898628361,0.9266675286781177
G,G_C000078,coorte de 10000 firmas,10000,97251,0.005521424325470565,1.0,10.042004061811706,9.7251,10000,coorte_firmas,0.07430628725397713,1.0293037784944694,1.024742248207306
G,G_C000079,coorte de 10000 firmas,10000,93568,0.005312322045898036,1.0,7.91130081950673,9.3568,10000,coorte_firmas,0.07288567792027481,1.009610237465097,1.0051359823689354
G,G_C000080,coorte de 10000 firmas,10000,106495,0.006046252311451685,1.0,12.122279620954352,10.6495,10000,coorte_firmas,0.07775765114412655,1.0771298861426162,1.0723564065328985
G,G_C000081,coorte de 10000 firmas,10000,88814,0.005042413754535612,1.0,6.971103900166064,8.8814,10000,coorte_firmas,0.07100995531990999,0.9836200677936595,0.9792609924419056
