simulacao,seed,periodo,firma,setor,regime,preco_capital,demanda_esperada,expectativa_vendas_real,producao_desejada_real,producao_planejada_real,producao_real,vendas_real,vendas_nominal,demanda_recebida_real,demanda_nao_atendida_real,producao_nao_vendida_real,excedente_nao_estocavel_real,estoque,variacao_estoque_real,capital_real,capital_desejado,gap_capital,investimento_liquido,investimento_reposicao,investimento_bruto,preco_firma,preco_transacao,market_share_desejado,market_share_realizado,qualidade_base,desvio_qualidade,qualidade,eob_realizado,r_obs_bruto,r_obs,r_ajustado,demanda_trabalho,fator_clima,producao_normal_real,capacidade_estrutural_real,capacidade_efetiva_real,taxa_utilizacao_capacidade,valor_producao_nominal,consumo_intermediario_nominal,valor_adicionado_nominal
2,43,5,G_011,G - Comércio; reparação de veículos automotores e motocicletas,industrial,1.154054717886856,93149.90674763655,93641.92555789415,92671.6767250573,92671.6767250573,92671.6767250573,95300.34079126421,109762.25486325505,95300.34079126421,0.0,0.0,0.0,8399.544973598786,-2628.6640662069112,102762.26480014503,101971.75555812826,-1581.0184840335278,-790.5092420167639,5177.63870210809,4387.129460091326,1.1517509166485216,1.1517509166485216,0.06741853095879421,0.06757336819322152,0.2581988897471611,0.05068296300867829,0.2716224746769332,32863.98424485201,0.2749996083915017,0.22499960839150174,0.010915684877234877,1162123.9699465218,1.0,93390.08954950444,116737.61193688054,116737.61193688054,0.7877857952244539,106734.68861544022,42269.016242781705,64465.67237265851
2,43,5,G_012,G - Comércio; reparação de veículos automotores e motocicletas,industrial,1.154054717886856,93445.00663019509,93641.92555789415,93480.4635805966,93480.4635805966,93480.4635805966,93881.76146816481,108212.51069456758,93881.76146816481,0.0,0.0,0.0,8601.040591407997,-401.29788756821654,102629.8126520796,102861.70832952752,463.7913548958313,231.89567744791566,5119.895848731585,5351.791526179501,1.1526467867910883,1.1526467867910883,0.06643838042399677,0.0666192931020485,0.2581988897471611,0.02774239873324731,0.26546223172263456,33234.549178426,0.28123687859855645,0.23123687859855646,0.0171529550842896,1172266.3416464366,1.0,93269.71736820898,116587.14671026122,116587.14671026124,0.8036234436683763,107749.95597391602,42637.916708834186,65112.03926508183
2,43,5,G_013,G - Comércio; reparação de veículos automotores e motocicletas,industrial,1.154054717886856,96606.66806503889,93641.92555789415,97914.06839638903,97914.06839638903,97914.06839638903,102138.02128920046,117803.31517699563,105898.67692713608,3760.655637935619,0.0,0.0,-7.275957614183426e-12,-4223.9528928114305,107463.3484817583,107740.2481649364,553.7993663561938,276.8996831780969,5359.322439929011,5636.222123107108,1.1533737749181512,1.1533737749181512,0.07496392973969414,0.07252371774572688,0.2581988897471611,0.06777905737150387,0.2763060797370441,34881.98450220061,0.2819907752554096,0.23199077525540962,0.01790685174114276,1227864.7576003112,1.0,97662.42265601414,122078.02832001766,122078.02832001768,0.8041333535913433,112931.51868393726,44660.15392947717,68271.36475446008
2,43,5,G_014,G - Comércio; reparação de veículos automotores e motocicletas,industrial,1.154054717886856,97513.78013571864,93641.92555789415,99636.3982440774,99636.3982440774,99636.3982440774,90224.16047578357,104176.08256590604,90224.16047578357,0.0,9412.237768293824,0.0,10464.086025550692,9412.237768293824,108095.24699904269,109635.42266080757,3080.3513235297432,1540.1756617648716,5327.753566863892,6867.929228628764,1.15463620848949,1.15463620848949,0.063899830796401,0.06413433099496234,0.2581988897471611,-0.02137879688691648,0.2527374951602529,35621.35056194853,0.2896742268610271,0.23967422686102713,0.025590303346760268,1249463.166854212,1.0,98236.69045003521,122795.86306254401,122795.86306254403,0.8231268303600833,115043.79309609039,45445.7357909488,69598.05730514158
2,43,5,G_015,G - Comércio; reparação de veículos automotores e motocicletas,industrial,1.154054717886856,94790.59624119452,93641.92555789415,95801.37194698243,95801.37194698243,95801.37194698243,94310.65459758841,108856.00932329381,94310.65459758841,0.0,1490.7173493940209,0.0,6723.454992445906,1490.7173493940209,103892.89693891455,105415.53177347001,3045.2696691109013,1522.6348345554507,5118.513105217956,6641.1479397734065,1.1542281175734448,1.1542281175734448,0.06678334098116202,0.0670154526910158,0.2581988897471611,0.031634734262400876,0.2664975133234292,34211.18148389322,0.2895795286037219,0.2395795286037219,0.02549560508945503,1201371.0620954745,1.0,94417.60521289107,118022.00651611383,118022.00651611383,0.8237980804699432,110576.63720331895,43696.51969200698,66880.11751131198
2,43,5,H_001,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41175.71319229275,41926.77414272016,40862.255088424376,40862.255088424376,40862.255088424376,42955.07356106152,49551.969308733715,42955.07356106152,0.0,0.0,0.0,3190.309693672374,-2092.8184726371474,44928.6100861872,44962.99230446579,68.76443655718322,34.38221827859161,2244.7113933954306,2279.093611674022,1.1535766371880278,1.1535766371880278,0.06690623294593115,0.06690954888425807,0.2581988897471611,0.03300330767818556,0.2668624844234432,9497.53515294956,0.18331331126769185,0.13331331126769186,0.005186972017704239,320460.2153248207,1.0,40831.00861433981,51038.76076792476,51038.76076792477,0.8012253590686003,47137.74281282397,26453.392123948295,20684.350688875675
2,43,5,H_002,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,43922.75446826975,41926.77414272016,44997.282109828244,44997.282109828244,44997.282109828244,41648.508746696665,48103.851750596616,41648.508746696665,0.0,3348.7733631315787,0.0,3348.7733631315787,3348.7733631315787,48759.41255891002,49512.99052996288,1507.15594210571,753.577971052855,2400.2917293928585,3153.8697004457135,1.1549957777158577,1.1549957777158577,0.06489413387230666,0.06495416963499684,0.2581988897471611,0.01842083773316924,0.262999206789629,10522.488976386405,0.18993196190235545,0.13993196190235546,0.011805622652367842,352888.96030684735,1.0,44312.43233217853,55390.54041522316,55390.540415223164,0.8251162127278077,51971.670845540924,29130.324442138084,22841.34640340284
2,43,5,H_003,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41412.82029781266,41926.77414272016,41027.333760292546,41027.333760292546,41027.333760292546,40176.32461717815,46306.796242368284,40176.32461717815,0.0,851.0091431143956,0.0,6445.4534266660485,851.0091431143956,45642.92852990517,45144.63746909947,-996.5821216114127,-498.29106080570637,2307.0609795355444,1808.769918729838,1.1525891599991935,1.1525891599991935,0.06256263830435285,0.06252762281853488,0.2581988897471611,-0.0136881947720447,0.25468869199728983,9495.390514113333,0.17831889337066475,0.12831889337066477,0.0001925541206771464,321754.8366475532,1.0,41480.17943161816,51850.2242895227,51850.2242895227,0.7827211828304245,47287.66015578214,26560.260695660243,20727.3994601219
2,43,5,H_004,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,42805.25445236648,41926.77414272016,43387.14274621372,43387.14274621372,43387.14274621372,43645.33381574205,50387.5508908412,43645.33381574205,0.0,0.0,0.0,1603.0120997003905,-258.19106952832954,47121.12162277539,47741.26540958826,1240.2875736257338,620.1437868128669,2325.0488917981265,2945.1926786109934,1.1544773859116952,1.1544773859116952,0.0679966683247973,0.06803782668017105,0.2581988897471611,0.0014832283073553353,0.25858214180425,10123.470835802316,0.18864311094563221,0.1386431109456322,0.010516771695644578,340261.521952055,1.0,42823.55762188177,53529.44702735222,53529.44702735222,0.821337832129053,50089.47513982639,28087.95299524343,22001.52214458296
2,43,5,H_005,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41652.21472876091,41926.77414272016,41103.0629870349,41103.0629870349,41103.0629870349,39352.56706590795,45345.49750305673,39352.56706590795,0.0,1750.4959211269525,0.0,8023.027232941196,1750.4959211269525,46323.774176166866,45227.96651278223,-2191.615326769279,-1095.8076633846395,2370.9790919775755,1275.171428592936,1.1522881703526935,1.1522881703526935,0.061275264299266816,0.06122959035105421,0.2581988897471611,-0.022813438389421445,0.2523751674278032,9500.545734969157,0.17360588068183042,0.12360588068183041,-0.004520458568157207,322348.73936427117,1.0,42098.93025418353,52623.662817729404,52623.66281772941,0.7630259864511701,47362.57324522196,26609.28625545678,20753.28698976518
2,43,5,H_006,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,43194.08284783665,41926.77414272016,43870.57018194386,43870.57018194386,43870.57018194386,42980.41931096825,49608.69792578809,42980.41931096825,0.0,890.150870975609,0.0,2411.0071193647673,890.150870975609,47861.50439270404,48273.20727196138,823.4057585146729,411.70287925733646,2372.4900756723355,2784.192954929672,1.1542162389543824,1.1542162389543824,0.06695640838224927,0.06698614899175907,0.2581988897471611,0.03799357768660494,0.2681975286208163,10224.811723192708,0.18672158227862298,0.13672158227862297,0.008595243028635347,344052.77771639713,1.0,43496.415633711506,54370.51954213938,54370.51954213939,0.8138825576883617,50636.12451618752,28400.914076152225,22235.210440035295
2,43,5,H_007,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41817.57527187613,41926.77414272016,41695.092305137405,41695.092305137405,41695.092305137405,42574.119181377784,49089.31603648705,42574.119181377784,0.0,0.0,0.0,3703.010877656976,-879.0268762403794,46114.85655836211,45879.409014334284,-470.8950880556513,-235.44754402782564,2317.515205119497,2082.067661091671,1.1530318649072382,1.1530318649072382,0.06630383193126131,0.06628483260824128,0.2581988897471611,-0.0062863713383172195,0.25658084678506404,9668.395570685054,0.18074879975345876,0.13074879975345877,0.002622460503471147,326991.7000219046,1.0,41909.06644500026,52386.33305625032,52386.333056250325,0.7918724142648051,48075.77003807202,26992.553984238493,21083.216053833527
2,43,5,H_008,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,39751.33661992213,41926.77414272016,38527.79844001085,38527.79844001085,38527.79844001085,40566.2910690759,46715.73722876648,40566.2910690759,0.0,0.0,0.0,6745.571869028281,-2038.4926290650546,43335.217523276515,42394.260938793785,-1881.9131689654678,-940.9565844827339,2213.8087053879626,1272.8521209052287,1.1515900516815638,1.1515900516815638,0.06315408811386547,0.06307981191014711,0.2581988897471611,-0.002254180853559931,0.25761751825790097,8878.403129861284,0.17375542508094097,0.12375542508094096,-0.004370914169046655,302152.3544738178,1.0,39382.93743347252,49228.67179184065,49228.67179184066,0.7659968241269397,44368.229396708964,24942.112411577866,19426.1169851311
2,43,5,H_009,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,42144.66697642924,41926.77414272016,42236.83341504061,42236.83341504061,42236.83341504061,39751.79604936533,45856.98355592008,39751.79604936533,0.0,2485.037365675278,0.0,6240.485425008519,2485.037365675278,46443.60585948329,46475.516627653225,63.82153633987036,31.91076816993518,2320.584754565668,2352.495522735603,1.153582683382987,1.153582683382987,0.06191694542640208,0.06192024506236241,0.2581988897471611,0.017381389333500284,0.2627259747149399,9817.281114848534,0.18328941954905378,0.13328941954905377,0.005163080299066147,331240.27789295476,1.0,42207.832988641094,52759.791235801364,52759.79123580137,0.8011000940381824,48723.679628522754,27343.26615073349,21380.413477789265
2,43,5,H_010,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41041.72179617605,41926.77414272016,40501.793420597736,40501.793420597736,40501.793420597736,38772.00899089602,44701.58630198011,38772.00899089602,0.0,1729.7844297017145,0.0,7905.681803998981,1729.7844297017145,44985.61031326178,44566.356456506066,-838.5077135114261,-419.25385675571306,2270.2432085008745,1850.9893517451615,1.1529344871573821,1.1529344871573821,0.06038105305289074,0.06036012323225771,0.2581988897471611,-0.020761122553076154,0.25289365284654514,9387.745514711241,0.17915648228719325,0.12915648228719323,0.0010301430372056108,317633.3125159057,1.0,40882.81027831822,51103.51284789777,51103.51284789778,0.7852261165610511,46695.91442633108,26220.036578004096,20475.877848326985
2,43,5,H_011,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41994.65248305712,41926.77414272016,42070.416965161945,42070.416965161945,42070.416965161945,42818.46977803896,49394.8743562455,42818.46977803896,0.0,0.0,0.0,3058.323235417178,-748.0528128770165,46169.40815784084,46292.39943211326,245.98254854485276,122.99127427242638,2302.3208441784204,2425.312118450847,1.1535880336755866,1.1535880336755866,0.06669365072857221,0.06669742507667555,0.2581988897471611,0.022973386454355715,0.2641992530540663,9778.825343168779,0.184019754734352,0.13401975473435201,0.005893415484364395,329935.16511231393,1.0,41958.642802336246,52448.3035029203,52448.3035029203,0.8042736449903033,48531.929582753204,27235.531528770276,21296.398053982928
2,43,5,H_012,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,41904.08331985552,41926.77414272016,41595.38621246912,41595.38621246912,41595.38621246912,38344.75592715443,44191.53860497054,38344.75592715443,0.0,3250.6302853146917,0.0,8585.989944188164,3250.6302853146917,46559.41413079391,45769.69690305577,-1579.4344554762938,-789.7172277381469,2367.456567926603,1577.739340188456,1.1524793296095965,1.1524793296095965,0.05970887501392728,0.059671410719063,0.2581988897471611,-0.03609714184441341,0.24904485893068112,9622.29247384977,0.176092206957031,0.126092206957031,-0.0020341322929566252,326209.7599195649,1.0,42313.079256318306,52891.34907039788,52891.34907039789,0.7733142398154396,47937.82281699867,26928.00628953116,21009.81652746751
2,43,5,H_013,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,40263.879567593794,41926.77414272016,39343.122393973725,39343.122393973725,39343.122393973725,43034.568607529116,49586.65983342831,43034.568607529116,0.0,0.0,0.0,3931.649726299176,-3691.4462135553913,43935.976151694136,43291.40684002586,-1289.1386233365556,-644.5693116682778,2229.027273168121,1584.4579614998433,1.152251816107502,1.152251816107502,0.0670078410795412,0.06695639116702208,0.2581988897471611,0.027331488415409062,0.2653531729608431,9092.323472296133,0.1767270789463791,0.12672707894637908,-0.0013992603036085405,308546.4922736292,1.0,39928.90537427914,49911.13171784892,49911.13171784892,0.7768663463412128,45333.18422979595,25469.93654207569,19863.24768772026
2,43,5,H_014,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,42771.66252940116,41926.77414272016,43486.40349838033,43486.40349838033,43486.40349838033,43675.82373083421,50435.89257803781,43675.82373083421,0.0,0.0,0.0,1137.085060823265,-189.42023245387827,46908.68795781342,47850.48748815795,1883.5990606890628,941.7995303445314,2298.3444213734447,3240.143951717976,1.1547782793717785,1.1547782793717785,0.06804927889232067,0.06810310199672763,0.2581988897471611,0.08224882563393425,0.2803332303837747,10159.716004428685,0.1915182041830985,0.14151820418309852,0.013391864933110897,341039.9694935277,1.0,42630.49843782513,53288.12304728141,53288.12304728142,0.8327818414537445,50217.15420792652,28152.212385575633,22064.941822350887
2,43,5,H_015,"H - Transporte, armazenagem e correio",industrial,1.154054717886856,43240.722092039425,41926.77414272016,44163.24492903552,44163.24492903552,44163.24492903552,44704.523101595296,51633.10952031226,44721.29183444145,16.768732846154307,0.0,0.0,0.0,-541.2781725597742,47580.38529293714,48595.25343345484,2029.7362810353952,1014.8681405176976,2328.275857620972,3343.1439981386698,1.154986250562859,1.154986250562859,0.06968178911602765,0.06971969255088055,0.2581988897471611,0.01660592211283344,0.2625223183081703,10327.030956824685,0.19216958292015973,0.14216958292015974,0.014043243670172123,346348.06495079404,1.0,43240.93529808086,54051.16912260107,54051.16912260107,0.8348710617668711,51007.94067327593,28590.385749529996,22417.554923745935
2,43,5,I_001,I - Alojamento e alimentação,industrial,1.154054717886856,17411.518818238517,17510.733333333337,17411.518818238517,17411.518818238517,17411.518818238517,17411.518818238517,20091.49189334582,17769.246899739657,357.72808150113997,0.0,0.0,0.0,0.0,19213.439778933716,19158.854178248606,-109.17120137021993,-54.585600685109966,963.4012689809414,908.8156682958314,1.1539195461972014,1.1539195461972014,0.06467423785645085,0.06491608304532265,0.2581988897471611,-0.016645182724898584,0.2539366929772897,4734.137476901563,0.21290078119816158,0.1629007811981616,0.017229459113024037,332835.4996269642,1.0,17461.126075785927,21826.40759473241,21826.407594732405,0.7954672593908582,20091.49189334582,10721.84705387019,9369.644839475632
2,43,5,I_002,I - Alojamento e alimentação,industrial,1.154054717886856,17040.453884428527,17510.733333333337,17040.453884428527,17040.453884428527,17040.453884428527,16802.319395700404,19381.696045659795,16802.319395700404,0.0,238.13448872812296,0.0,0.0,0.0,18852.025071822274,18750.550972092908,-202.94819945873678,-101.47409972936839,947.6749585775823,846.2008588482139,1.1535131304919388,1.1535131304919388,0.0611380477580634,0.06262271596047855,0.2581988897471611,-0.02200044477307807,0.2525804302552239,4351.629315001179,0.19894640343656547,0.14894640343656546,0.0032750813514279,325742.2882921021,1.0,17132.673292779553,21415.84161597444,21415.84161597444,0.7914338477503573,19381.696045659795,10493.348810328236,8888.34723533156
2,43,5,I_003,I - Alojamento e alimentação,industrial,1.154054717886856,16688.5739505243,17510.733333333337,16688.5739505243,16688.5739505243,16688.5739505243,15938.928212449307,18368.507526984282,15938.928212449307,0.0,749.6457380749926,0.0,0.0,0.0,18623.048387611303,18363.358079140857,-519.3806169408999,-259.69030847044996,944.1369348040879,684.4466263336379,1.1524305324769153,1.1524305324769153,0.05795376167742539,0.05934908001706261,0.2581988897471611,-0.07302233011008064,0.24001654256504182,3648.8068771607054,0.16744010732410172,0.11744010732410172,-0.028231214761035836,319015.8140061808,1.0,16924.579854154006,21155.724817692506,21155.724817692506,0.777995538664159,18368.507526984282,10276.664506561749,8091.843020422533
2,43,5,I_004,I - Alojamento e alimentação,industrial,1.154054717886856,17320.89584675724,17510.733333333337,17320.89584675724,17320.89584675724,17320.89584675724,17320.89584675724,19989.32563873448,18533.033511744583,1212.1376649873419,0.0,0.0,0.0,0.0,19090.13639870254,19059.136726030098,-61.999345344884205,-30.999672672442102,956.0568035687492,925.0571308963071,1.1540584168154797,1.1540584168154797,0.06746053625785833,0.06458598147277711,0.2581988897471611,0.017589278161971304,0.26278059818764044,4711.902738078007,0.21352868447743906,0.16352868447743907,0.017857362392301512,331103.1670082236,1.0,17349.068271844553,21686.33533980569,21686.33533980569,0.7974060392598661,19989.32563873448,10666.042293244038,9323.283345490443
2,43,5,I_005,I - Alojamento e alimentação,industrial,1.154054717886856,17134.482125682014,17510.733333333337,17134.482125682014,17134.482125682014,17134.482125682014,17134.482125682014,19751.89250607362,17265.45558961254,130.9734639305243,0.0,0.0,0.0,0.0,19061.020405008836,18854.01543039885,-414.009949219977,-207.0049746099885,963.4012689809414,756.3962943709529,1.152756900453297,1.152756900453297,0.06279094379001988,0.06381882943452412,0.2581988897471611,-0.03655187092930845,0.24893163673454557,4638.890734471182,0.2086174020253033,0.15861740202530328,0.012946079940165722,327539.7154426771,1.0,17322.607729507676,21653.259661884593,21653.25966188459,0.7828104876939636,19751.89250607362,10551.250503568703,9200.642002504916
2,43,5,I_006,I - Alojamento e alimentação,industrial,1.154054717886856,17251.295769065367,17510.733333333337,17251.295769065367,17251.295769065367,17251.295769065367,15855.42890085143,18292.593902914035,15855.42890085143,0.0,1395.8668682139378,0.0,0.0,0.0,19060.106327196227,18982.551922991745,-155.1088084089679,-77.55440420448394,956.8830365700356,879.3286323655517,1.1537117045084622,1.1537117045084622,0.057700416413733246,0.059103801311500295,0.2581988897471611,-0.05442479283267593,0.24452202474104137,3076.559849013797,0.1392996790930406,0.08929967909304061,-0.056371642992096946,329772.7042913017,1.0,17321.77701787495,21652.221272343686,21652.221272343682,0.7935160807546571,18292.593902914035,10623.18322989983,7669.410673014205
2,43,5,I_007,I - Alojamento e alimentação,industrial,1.154054717886856,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,16985.877965763288,19607.40910004073,16985.877965763288,0.0,524.8553675700496,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,963.4012689809414,963.4012689809414,1.154335921849986,1.154335921849986,0.061840522575189086,0.06335200015004434,0.2581988897471611,-0.01801494901267965,0.2535890971728745,4162.545231522095,0.18719547877256612,0.1371954787725661,-0.008475843312571452,334732.06666666677,1.0,17510.733333333337,21888.41666666667,21888.416666666668,0.8000000000000002,19607.40910004073,10782.942405026819,8824.466695013913
2,43,5,I_008,I - Alojamento e alimentação,industrial,1.154054717886856,16736.127553703333,17510.733333333337,16736.127553703333,16736.127553703333,16736.127553703333,16736.127553703333,19293.92421638259,16981.487418703484,245.35986500015133,0.0,0.0,0.0,0.0,18602.607651143084,18415.683930691674,-373.8474409028204,-186.9237204514102,939.4765685797247,752.5528481283145,1.1528308537606284,1.1528308537606284,0.06176131677942992,0.06233912311487778,0.2581988897471611,-0.03855804949978894,0.24843273602869584,4532.280210242829,0.20901353150057622,0.15901353150057623,0.013342209415438677,319924.84023406944,1.0,16906.003363912794,21132.504204890993,21132.50420489099,0.78408273485871,19293.92421638259,10305.947561387038,8987.976654995553
2,43,5,I_009,I - Alojamento e alimentação,industrial,1.154054717886856,17278.23070608128,17510.733333333337,17278.23070608128,17278.23070608128,17278.23070608128,17278.23070608128,19939.25307289125,17525.573139638822,247.3424335575437,0.0,0.0,0.0,0.0,19076.14878438539,19012.189919307584,-127.91773015561921,-63.958865077809605,957.0053824731602,893.0465173953506,1.154010118980145,1.154010118980145,0.06379127108375712,0.06442419583436725,0.2581988897471611,-0.005349796210887357,0.25682126659236953,4699.461793773838,0.21275381008631702,0.162753810086317,0.017082488001179452,330287.58776084264,1.0,17336.356362894287,21670.445453617856,21670.445453617856,0.7946534164802692,19939.25307289125,10639.769506956127,9299.483565935123
2,43,5,I_010,I - Alojamento e alimentação,industrial,1.154054717886856,17402.181521730567,17510.733333333337,17402.181521730567,17402.181521730567,17402.181521730567,17402.181521730567,20085.20774519904,18807.35482283235,1405.1733011017823,0.0,0.0,0.0,0.0,19163.51052901224,19148.579836068446,-29.861385887594224,-14.930692943797112,958.922061097802,943.9913681540049,1.1541775794096911,1.1541775794096911,0.06846461275501844,0.06489577881479905,0.2581988897471611,0.030545559101901255,0.26620740886754535,4736.089036004735,0.21398343345681214,0.16398343345681216,0.0183121113716746,332657.00952619634,1.0,17415.75049818091,21769.688122726136,21769.688122726136,0.7987543769363943,20085.20774519904,10716.097235827317,9369.110509371723
2,43,5,I_011,I - Alojamento e alimentação,industrial,1.154054717886856,17210.55555898159,17510.733333333337,17210.55555898159,17210.55555898159,17210.55555898159,17210.55555898159,19845.081305760894,17709.795902121023,499.2403431394341,0.0,0.0,0.0,0.0,19102.87430157697,18937.72322353511,-330.3021560837151,-165.15107804185755,963.4012689809414,798.2501909390838,1.1530761594389345,1.1530761594389345,0.0644209082434204,0.06411992463897714,0.2581988897471611,0.0031739121214521904,0.2590196922214921,4664.981040968219,0.20979071958568682,0.1597907195856868,0.014119397500549247,328993.9216750524,1.0,17360.64444615746,21700.805557696825,21700.805557696825,0.786285998712329,19845.081305760894,10598.095797492542,9246.985508268352
2,43,5,I_012,I - Alojamento e alimentação,industrial,1.154054717886856,17407.85482969281,17510.733333333337,17407.85482969281,17407.85482969281,17407.85482969281,17220.653199535365,19875.837099049808,17220.653199535365,0.0,187.20163015744401,0.0,0.0,0.0,19183.123212126953,19154.822489629663,-56.60144499457965,-28.300722497289826,960.5711967312122,932.2704742339224,1.1541860154053902,1.1541860154053902,0.06268888531586622,0.06421929733075465,0.2581988897471611,0.009117782521991915,0.2605638563126401,4521.714403586451,0.2039469298580029,0.1539469298580029,0.008275607772865345,332765.45947303117,1.0,17433.57445560294,21791.968069503673,21791.968069503673,0.797643008860262,19875.837099049808,10719.590804705234,9156.246294344573
2,43,5,I_013,I - Alojamento e alimentação,industrial,1.154054717886856,17393.872465721906,17510.733333333337,17393.872465721906,17393.872465721906,17393.872465721906,17197.817038121997,19849.14139858745,17197.817038121997,0.0,196.0554275999093,0.0,0.0,0.0,19171.584037607678,19139.436923603964,-64.29422800743123,-32.147114003715615,960.1865575805698,928.0394435768542,1.1541663313773094,1.1541663313773094,0.0626049169347163,0.06413304289443073,0.2581988897471611,0.018057792171808758,0.2629037434247867,4507.351465206623,0.2033805445681014,0.1533805445681014,0.007709222482963851,332498.1750880901,1.0,17423.087682624762,21778.85960328095,21778.85960328095,0.7973215943297755,19849.14139858745,10710.98059846691,9138.16080012054
2,43,5,I_014,I - Alojamento e alimentação,industrial,1.154054717886856,17169.49407271129,17510.733333333337,17169.49407271129,17169.49407271129,17169.49407271129,17169.49407271129,19794.775575715204,18354.329889801847,1184.8358170905558,0.0,0.0,0.0,0.0,19080.283192897503,18892.54100617618,-375.48437344264676,-187.74218672132338,963.4012689809414,775.659082259618,1.152903835831509,1.152903835831509,0.06675763068518936,0.06395738564154295,0.2581988897471611,0.02082827908889393,0.26363312471051614,4650.892472911773,0.20915713698277016,0.15915713698277018,0.01348581489763262,328208.9976003138,1.0,17340.113703022314,21675.14212877789,21675.14212877789,0.7844100527772889,19794.775575715204,10572.81052627694,9221.965049438264
2,43,5,I_015,I - Alojamento e alimentação,industrial,1.154054717886856,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,17510.733333333337,20213.268504602616,18755.865681122952,1245.1323477896149,0.0,0.0,0.0,0.0,19268.025379618826,19268.025379618826,0.0,0.0,963.4012689809414,963.4012689809414,1.154335921849986,1.154335921849986,0.06828452067114431,0.06530954614160682,0.2581988897471611,0.020372866807121227,0.2635130902822919,4768.404636083979,0.21444182325597547,0.16444182325597545,0.018770501170837894,334732.06666666677,1.0,17510.733333333337,21888.41666666667,21888.416666666668,0.8000000000000002,20213.268504602616,10782.942405026819,9430.326099575797
2,43,5,J_001,J - Informação e comunicação,industrial,1.154054717886856,27199.88554658636,29139.19793336121,26107.52281329266,26107.52281329266,26107.52281329266,25627.787324821853,29456.28555010367,25627.787324821853,0.0,479.73548847080747,0.0,7510.86183074576,479.73548847080747,29616.360324280762,28727.546847390764,-1777.6269537799926,-888.8134768899963,1525.258690058538,636.4452131685416,1.1493885592523907,1.1493885592523907,0.05497277206747154,0.0548827341970511,0.2581988897471611,-0.06382269295567708,0.2422347955843199,8844.163678951743,0.25122153622258553,0.20122153622258554,-0.010769516818603608,84216.54930564608,1.0,26915.27428082791,33644.09285103489,33644.09285103488,0.753381627251394,30007.688032019374,13459.116410426112,16548.571621593263
2,43,5,J_002,J - Informação e comunicação,industrial,1.154054717886856,29912.759061217734,29139.19793336121,30379.242546669062,30379.242546669062,30379.242546669062,29526.837543499903,34079.868769805544,29526.837543499903,0.0,852.4050031691586,0.0,1913.6177611253538,852.4050031691586,33088.644783835385,33427.95560072577,678.6216337807673,339.31081689038365,1637.4666983472503,1976.777515237634,1.1541997587651562,1.1541997587651562,0.06342971170408228,0.06349736038449823,0.2581988897471611,-0.010788492137753028,0.25542828525042566,10437.408657766535,0.2761619337007545,0.2261619337007545,0.014170880659565344,97996.08320162447,1.0,30070.87772387991,37588.597154849886,37588.597154849886,0.816577354140166,35063.7144188336,15661.30056919871,19402.413849634893
2,43,5,J_003,J - Informação e comunicação,industrial,1.154054717886856,30032.31818462191,29139.19793336121,30632.688350003325,30632.688350003325,30632.688350003325,31170.053980803765,36008.22801811918,31324.25461768076,154.2006368769944,0.0,0.0,-1.3642420526593924e-12,-537.3656308004392,33105.94795312241,33706.835992428525,1201.7760786122271,600.8880393061136,1625.252995690815,2226.1410349969283,1.1552186608433541,1.1552186608433541,0.06731182559967282,0.06709026512741312,0.2581988897471611,0.03460688433859073,0.26729076217132786,10555.696844820955,0.2813905687820739,0.23139056878207392,0.019399515740884776,98813.63801697224,1.0,30086.602800904522,37608.25350113065,37608.253501130646,0.8295775754740612,35387.453213722656,15791.958563647462,19595.494650075194
2,43,5,J_004,J - Informação e comunicação,industrial,1.154054717886856,28373.4738924818,29139.19793336121,27874.904855974688,27874.904855974688,27874.904855974688,27504.33503123018,31650.723021567916,27504.33503123018,0.0,370.56982474450706,0.0,5141.364188138852,370.56982474450706,31258.718853163628,30672.294757465723,-1172.8481913958094,-586.4240956979047,1592.2571474430767,1005.833051745172,1.1507539806226785,1.1507539806226785,0.05902276492785274,0.05897139392482174,0.2581988897471611,-0.03639042411163046,0.24897182919950123,9480.941605866885,0.2579775228302591,0.2079775228302591,-0.004013530210930039,89917.69598294253,1.0,28407.84560925339,35509.807011566736,35509.807011566736,0.7705362116093064,32077.157722491305,14370.248455556133,17706.909266935174
